Book_name,Description,Category,Tags,Rating
Saibaan,"Hazrat Molana Mufti Muhammad Sb
Price: 460/-","Categories: Books Under 750PKR, Islam U, Islamic Books, Urdu Literature, Women Books",no-tag,no-rating
Sajdah Sahu k Masail – سجدۂ سہو کے مسائل,"Author: Mufti Habib Ur Rehman Sb Murad Abadi
Price: 120/-","Categories: Books Under 750PKR, Islam U, Islamic Books, Urdu Literature",no-tag,no-rating
Satvin aathvin saddi k ulma e bar e sagheer,"Author: Maulana Syed Abul Hayee Bin Fakhar Uddin
Price: 830/-",Category: Islamic Books,no-tag,no-rating
Sawanih Ibn e Arabi – سوانح ابن عربی,"Author: Kamran Azam Suhdarwi.
Price: 1800/-","Categories: Classics, Flash Sale, Islamic Books, Mix",no-tag,no-rating
Sayyidina Omar Farooq(RA),Author: Shah Moinuddin Ahmad Nadvi,"Categories: Books Under 750PKR, English Literature, Islam, Islamic Books, Mix",no-tag,no-rating
Secrets of Divine Love: A Spiritual Journey Into the Heart of Islam,"Book by A. Helwa
Pages: 346

Language: English
Price: 999/-","Categories: English Literature, International, Islam, Islamic Books, Mix, Religious",no-tag,no-rating
SEER AL-SAHABIYAT MA’A USWA SAHABIYAT,"SEER AL-SAHABIYAT MA’A USWA SAHABIYAT
Language:Urdu
Pages:271
Price: 320/-",Category: Islamic Books,no-tag,no-rating
Seerat Fatima tul Zahra,"Author: HAFIZ NASIR MAHMOOD
Price: 400/-","Categories: Books Under 750PKR, Islam U, Islamic Books, Urdu Literature",no-tag,no-rating
Seerat Hazrat Ayesha(RA),"Author: Allama Syed Suleman Nadvi
Price: 460/-","Categories: Books Under 750PKR, Islam U, Islamic Books, Mix, Urdu Literature",no-tag,no-rating
Seerat Hazrat Syeda Fatima Zahra – سیرت فاطمۃ الزھرا,"Author: Masood Mufti
Pages: 145
Price: 500/-","Categories: Books Under 750PKR, Islam U, Islamic Books, Mix, Urdu Literature",no-tag,no-rating
Seerat Syedana Imama Hussainn(RA) –  ؓ سیرت سیدنا امام حسین,"Author: Molana Hafiz Muhammad Abdul Ahad Qadri
Pages: 312
Price: 500/-","Categories: Books Under 750PKR, Islam U, Islamic Books, Mix, Urdu Literature",no-tag,no-rating
Seerat Syedena Yousif(AS) – سیرت سیدنا یوسف علیہ السلام,"Author: Maulana Khursheed Hassan Qasmi
Price: 190/-","Categories: Books Under 750PKR, Islam U, Islamic Books, Urdu Literature",no-tag,no-rating
Seerat Ul Nabi Shibli Nomani – سیرت النبی شبلی نعمانی,"Authors:  Shibli Nomani & Sulaiman Nadvi
Price: 3800/-","Categories: History U, Islam U, Islamic Books, Mix, Religious U, Urdu Literature",no-tag,no-rating
Seerat Ul Nabi(saw) Books Set – سیرت النبیﷺ کتب سیٹ,"Customers also viewed :

Ashfaq Ahmad Books Set 
Health Books Set
Sharah Asma e Husna – Set

Language : Urdu
Total Books : 3
Discounted Price : 5,400/-","Categories: Book Sets, Islam U, Islamic Books, Urdu Literature","Tags: Free Islamic Books, ghufhtugu publication, Islamic Books, Urdu Reading Books",no-rating
Seerat Umer Bin Abdul Aziz,"Author: Molana Abdul Salam
Price: 176/-","Categories: Books Under 750PKR, Islamic Books",no-tag,no-rating
Seerat Un Nabi Qadam ba Qadam – Jild (1 & 2),"Author: Abdullah Farani
Volume 1 Pages: 294
Volume 2 Pages: 304
Price: 1400/-","Categories: Children's Book U, Children's Books, Islam U, Islamic Books, Mix, Urdu Literature",no-tag,no-rating
Shadi ka shari miyar,"Author: Maulana Muhammad Rohullah
Price: 330/-","Categories: Islamic Books, Mix",no-tag,no-rating
Shaheed e Karbala,"Author:  Molana Mufti Muhammad Shafi
Price: 90/-","Categories: Books Under 750PKR, Islamic Books",no-tag,no-rating
SHAMAIL-E-KUBRA,"SHAMAIL-E-KUBRA
Language: Urdu
Pages:3847
Price: 4320/-",Category: Islamic Books,no-tag,no-rating
Sharah Asma e Husna – Set,"Authors: Hazrat Molana Hassan Jan
Muhfti Mehmood Ashraf Usmani
Molana Qari Miftah Ullah
Price: 1400/-","Categories: Book Sets, Islam U, Islamic Books, Religious U, Urdu Literature",no-tag,no-rating
Shariat Ya Jahalat – شریعت یا جہالت,"Author: MUHAMMAD PALAN HAQQANI GUJRATI
Pages: 716
Price: 700/-","Categories: Islam U, Islamic Books, New Arrivals, Religious U, Urdu Literature",no-tag,no-rating
Shauq E Watan,Price : 230/-,"Categories: Books Under 750PKR, Islamic Books, Mix","Tags: ghufhtugu publication, Shauq e Watan Urdu Book, Shauq e Watan Urdu Book pdf",no-rating
SHAYATEEN SAY HIFAAZAT شياطين سے حفاظت,"Author: MUFTI MUHAMMAD ASHIQ ILAHI BULAND SHAHRI
Language: Urdu
Pages:208
Price: 340/-",Category: Islamic Books,no-tag,no-rating
Shezaday ki Kahani,"Author: Anwar Ghazi
Pages: 175
Price: 360/-","Categories: Books Under 750PKR, Children's Book U, Children's Books, Islam U, Islamic Books, Mix, Urdu Literature",no-tag,no-rating
Sochnain ki Batein – سوچنے کی باتیں,no-description,"Categories: Books Under 750PKR, Islamic Books, New Arrivals",no-tag,no-rating
Subah ki barkatein or Namaz e Fajar ki ahmiyat,"Author: Maulana Muhammad Rooh Ullah
Price: 240/-",Category: Islamic Books,no-tag,no-rating
Such ya Jhoot? – سچ یا جھوٹ؟,Author: Muhammad Awais Sarwar,"Categories: Books Under 750PKR, Children's Books, Islam U, Islamic Books, Urdu Literature",no-tag,no-rating
SUFISM – Mazharudddin Siddique,no-description,"Categories: Books Under 750PKR, English Literature, Islam, Islamic Books, New Arrivals",no-tag,no-rating
Suhbat ka Asar,"Author: Hazrat Mufti Rasheed Ahmad Sb
Price: 60/-","Categories: Books Under 750PKR, Islam U, Islamic Books, Religious U, Urdu Literature",no-tag,no-rating
Sunnat Nabvi(SAW) or Jadeed Ilm Nafsiyat,"Author: Molana Muhammad Haroon Muawiyah
Price: 720/-",Category: Islamic Books,no-tag,no-rating
Sunnat Se Aik Interview – سنت سے ایک انٹرویو,"Author: PROF. MUHAMMAD RAFIQ CHOUDHARY
Pages: 285
Price: 300","Categories: Books Under 750PKR, Islamic Books, New Arrivals",no-tag,no-rating
Sunni Bahishti Zevar,"Author: Allama Maulana Muhammad Yahya Ansari
Price: 600/-","Categories: Islam U, Islamic Books, Mix, Urdu Literature",no-tag,no-rating
Surah Kahaf kay Qissay,"Author: Tauseef Ahmad Khan
Price: 150/-","Categories: Islam U, Islamic Books, Urdu Literature",no-tag,no-rating
Swaneh Molana Room – سوانح مولانا روم,Author: ALLAMA SHIBLI NOMANI,"Categories: Autobiography U, Biography U, Books Under 750PKR, Islam U, Islamic Books, New Arrivals, Urdu Literature",no-tag,no-rating
Syed Maududi – سید مودودیؒ,"مرتبہ : عبدالعزیز خان بھوپالی 
پیش لفظ ۔ ڈاکٹر آفاق اختر","Categories: Books Under 750PKR, Dr. Afaq Akhtar, Gufhtugu Publications, Islamic Books, New Arrivals, Our Authors, Poetry U, Urdu Literature, Zeeshan Usmani Reading List",no-tag,no-rating
Tableeghi Kashkol,"Author: Molana Rooh Ullah
Price: 430/-","Categories: Books Under 750PKR, Islamic Books, Mix",no-tag,no-rating
Tafheem Ur Riyazi,"Author: Mufti Asad Ullah Shehbaz Ali
Pages: 161
Price: 220/-","Categories: Books Under 750PKR, Educational U, Islam U, Islamic Books, Urdu Literature",no-tag,no-rating
Tafseer Anwar ul Bayan – تفسیرانوارالبیان,"Recommended tafseer Quran for you:
Tafseer Kashf Ur Rahman – تفسیرکشف الرحمان","Categories: Islamic Books, New Arrivals, Tafaseer","Tags: Anwar ul Bayan, Tafseer, Tafseer Anwar ul Bayan, Tafseer quran",no-rating
Tafseer Kashf Ur Rahman – تفسیرکشف الرحمان,"Recommended Tafseer Quran for you:
Tafseer Anwar ul Bayan – تفسیرانوارالبیان","Categories: Islam U, Islamic Books, New Arrivals, Religious U, Tafaseer","Tags: Maulana Ahmed Saeed Dehlvi tafseer quran, Tafseer Kashf Ur Rahman, Tafseer quran",no-rating
Tafseer Ma’ariful Qur’an – تفسیر معارف القران,"Author: Hazrat Maulana Mufti Muhammad Shafi
Price: 16800/-","Categories: Islamic Books, New Arrivals, Tafaseer","Tags: Tafseer Ma’ariful Qur’an, Tafseer quran in urdu, Tafsir Quran",no-rating
Tafseer Surat Al Kausar – تفسیر سورۃ الکوثر,"Author: MUSHTAQ AHMED QURESHI
Price: 200/-","Categories: Books Under 750PKR, Islam U, Islamic Books, New Arrivals, Tafaseer, Urdu Literature",no-tag,no-rating
Tafsir ibn Kaseer – تفسیر ابن کثیر,"by Ibn Kathir (Author)
Customers also viewed :

خطبات حکیم الاسلام جلد 6 – Khutbaat Hakeem ul islam
Tafseer Ma’ariful Qur’an – تفسیر معارف القران

Language : English
Discounted Price : 4,600/-","Categories: Islam U, Islamic Books, New Arrivals, Tafaseer","Tags: Free Islamic Books, gufhtugu.com, Islamic literature, Tafseer quran in urdu, Tafsir ibn Kaseer (Ibn Kathir)",no-rating
Tahart k Jadeed Masail or in Ka hal,"Author: Molana Muhammad Ibrahim Memon Madni
Price: 410/-","Categories: Books Under 750PKR, Islamic Books, Mix",no-tag,no-rating
Tala ul Badaru Alaina – طلع البدر علینا,Author: ALEEM NASRI,"Categories: Books Under 750PKR, Islam U, Islamic Books, New Arrivals, Urdu Literature",no-tag,no-rating
Talaq k nuqsanat or isse bachne ka Tariqa,"Author: Mufti Abd ur Rauf Sakharvi
Price: 130/-",Category: Islamic Books,no-tag,no-rating
Taleem Ul Islam – تعلیم الاسلام,no-description,"Categories: Books Under 750PKR, Islam U, Islamic Books, Urdu Literature",no-tag,no-rating
Tameer Pakistan Ulama Rabbani,Price : 460/-,"Categories: Books Under 750PKR, Islam U, Islamic Books, Mix",no-tag,no-rating
Tarashy,Author: Mufti Muhammad Taqi Usmani,"Categories: Books Under 750PKR, Islam U, Islamic Books, Religious U, Urdu Literature",no-tag,no-rating
Tareekh e Islam ki Khawateen,"Author: Molana Ashraf Ali Thanvi
Price: 520/-",Category: Islamic Books,no-tag,no-rating
Tareekh E Millat (3 Volumes),"Author: Mufti Zainul Abidin
Language: Urdu
Pages:1923
Price: 1800/-","Categories: Book Sets, Islamic Books",no-tag,no-rating
Tareekh e Tassawuf – تاریخ تصوف,no-description,"Categories: Books Under 750PKR, History U, Islam U, Islamic Books, Mix, Urdu Literature",no-tag,no-rating
Tauheed Ka Ujala – توحید کا اجالا,"Author: ALLAMA ABDUS SATTAR HAMDANI
Pages: 160","Categories: Books Under 750PKR, Islam U, Islamic Books, New Arrivals, Urdu Literature",no-tag,no-rating
Tazkia 2 – تزکیہ,"Author: BABA IRFAN UL HAQ
Check BABA IRFAN UL HAQ’s other Books:

Inaam
Tazkia 1

Pages: 231
Price: 995/-","Categories: Islam U, Islamic Books, New Arrivals, Personal development, Urdu Literature","Tags: gufhtugu.com, Spiritual Islamic book, Tazkia 2, Tazkia 2 - a Spiritual Islamic book",no-rating
Tehzebi Kashmakash me Ilm o Tehqeeq ka Kirdar,Author: Maulana Syed Abul ala Maududi,"Categories: Books Under 750PKR, Islam U, Islamic Books, New Arrivals, Urdu Literature",no-tag,no-rating
TELEPHONE AUR MOBILE PHONE KI SHARII AHKAAM,"Author:  MAULANA MUHAMMAD RUH-ALLAH NAQSHBANDI
Language: Urdu
Pages:214

Price: 330/-",Category: Islamic Books,no-tag,no-rating
The Battle Fields of thRobert Winstone Prophet,"Author: Dr. M. Hamidullah
Price: 470/-","Categories: Books Under 750PKR, English Literature, Islam, Islamic Books, Mix",no-tag,no-rating
The Best Ever Institute of Love & Wisdom,"Author: Captain Saifullah
Pages: 302
Price: 600/-","Categories: English Literature, Islam, Islamic Books",no-tag,no-rating
THE HUNDRED WHOM ALLAH AND HIS MESSENGER HAVE CURSED,"Language: English
Pages:152
Price: 410/-","Categories: Books Under 750PKR, Islamic Books",no-tag,no-rating
The Last Prophet,"Author: Hazrat Maulana Mufti Muhammad  Shafi
Price: 300/-","Categories: Books Under 750PKR, English Literature, Islam, Islamic Books",no-tag,no-rating
The Mirror of Islam,"Author: Maulana Ashraf Ali Thanvi
Language: English
Price: 150/-","Categories: Books Under 750PKR, English Literature, Islam, Islamic Books",no-tag,no-rating
The Pious Husband,no-description,"Categories: Books Under 750PKR, English Literature, Islam, Islamic Books, Mix",no-tag,no-rating
The Sin of Fornication & Repentance,"Author: Mufti Muhammad Abid Qureshi
Language: English
Price: 650/-","Categories: Islamic Books, Mix",no-tag,no-rating
The Wives of the Prophet,"Author: Maulana Muhammad Ashiq Elahi
Language: English
Price: 350/-","Categories: Books Under 750PKR, English Literature, Islam, Islamic Books, Mix",no-tag,no-rating
Tijarti Akhlaqiyat – تجارتی اخلاقیات,"Author: Dr. Umar Farooq Rashid
Pages: 290
Price: 600/-","Categories: Islam U, Islamic Books, Mix, Religious U, Urdu Literature",no-tag,no-rating
Tohfa e khawateen,"Author: MAULANA ASHIQ ELAHI BULAND SHEHRI
Language: Urdu
Price:999/-","Categories: Educational U, Islam U, Islamic Books, Mix, Personal development, Urdu Literature, Women Books",no-tag,no-rating
Tohfa e Zaujain –  تحفۂ زوجین,"Authors: Maulana Ashraf Ali Thanvi, Maulana Mufti Muhammad Zaid Sb
Price: 320/-","Categories: Books Under 750PKR, Islam U, Islamic Books, New Arrivals, Urdu Literature",no-tag,no-rating
Tohfa Shadi – تحفہ شادی,no-description,"Categories: Books Under 750PKR, Islamic Books, Mix",no-tag,no-rating
Tuhfat ul Uroos,"Author: Allama Mehmood Mehdi Astanbalvi
Price: 460/-","Categories: Islamic Books, Mix",no-tag,no-rating
Ujalon ka Safar – اجالوں کا سفر,"Author: Hujjat ul Islam Al Imam Abu Hamid Muhammad Bin Muhammad Al-Ghazali
Translator: Allam Abdu Rasool Arshad
Language: Urdu
Price: 160/-","Categories: Books Under 750PKR, Islamic Books, Mix, Uncategorized1",no-tag,no-rating
Uloom e jadeed ki Islami Tashkeel,"Author: Dr. Ismail Raji Farooqi
Translator: Professor Syed Muhammad Saleem
Price: 300/-","Categories: Books Under 750PKR, Islam U, Islamic Books, Mix, Sociology U, Urdu Literature",no-tag,no-rating
Ustaz ul Ulama Maulana Mufti Muhammad Lutf Ullah Ali Garhi,"Author: Nawab Muhammad Habib Ur Rehman Sharwani
Price: 80/-","Categories: Books Under 750PKR, Islam U, Islamic Books, Urdu Literature",no-tag,no-rating
Uswah e Sahaba(اسؤةصحابهؓ),"Author: Molana Abdul Salam Nadvi
Price: 540/-","Categories: Islamic Books, Mix",no-tag,no-rating
Uswah Rasool Akram (SAW),"Author: Hazrat Dr. Muhammad Abdul Hayee Arfi
Price: 800/-","Categories: Islam U, Islamic Books, Mix, Religious U, Urdu Literature",no-tag,no-rating
Virtues of Sadaqat,"Author: Maulana Muhammad Zakariya Kandhalvi
Langauge: English
Pages: 718
Price: 900/-","Categories: English Literature, Islam, Islamic Books, Mix",no-tag,no-rating
Walidah Majidah Syedana Muhammad Mustafa(saw) –  والدہ ماجدہ سیدنا محمّد مصطفیٰﷺ,Author: Dr Zahoor Ahmad Azhar,"Categories: Books Under 750PKR, Islam U, Islamic Books, New Arrivals, Urdu Literature",no-tag,no-rating
Waqt ki Qeemat,"Author: Mufti Rasheed Ahmad Sb
Price: 60/-","Categories: Books Under 750PKR, Islam U, Islamic Books, Urdu Literature",no-tag,no-rating
Wasiyat Namay,"Author: Mufti Rasheed Ahmad Sb
Price: 60/-","Categories: Books Under 750PKR, Islam U, Islamic Books, Urdu Literature",no-tag,no-rating
What Does JIHAD mean?,"Author: Maulana Ashraf Usmani
Language: English
Price: 170/-","Categories: Books Under 750PKR, English Literature, Islam, Islamic Books",no-tag,no-rating
Wifaq Ul Madaris Al Arbia Pakistan – 60 Sala Tareekh,"Authors: Sheikh Hazrat Molana Saleem Ullah Khan
Hazrat Molana Muhammad Haneef Jalandhari
Ibn Ul Hassan Abasi
Price: 1200/-","Categories: Educational U, Islam U, Islamic Books, Urdu Literature",no-tag,no-rating
Women Islamic Books Set -خواتین اسلامی کتب سیٹ,"Customers also viewed :

Mujhe Namaz Sikha Dijye (for girls)
Azdawaji Zindagi K Sharai Ahkam

Total Books : 12
Discounted Price : 5,400/-","Categories: Book Sets, Islam U, Islamic Books, Urdu Literature, Women Books","Tags: Free Islamic Books on Women, gufhtugu.com, Muslim Women, urdu reading book",no-rating
Yadgar Zamana Shakhsiyaat ka Ahwal e Mutala,"Author: Ibn Ul Hassan Abbasi
Pages: 768
Price: 1600/-","Categories: Islam U, Islamic Books, Mix, Religious U, Urdu Literature",no-tag,no-rating
Ye Ajeeb Duniya – یہ عجیب دنیا,"Author: Hujjat Ul Islam Imam Abu Hamid Muhammad Ghazali(RA)
Price: 400/-","Categories: Books Under 750PKR, Islam U, Islamic Books, Urdu Literature",no-tag,no-rating
Ye meri Sunnat hy – یہ میری سنت ہے,"Author: Maulana Mahmood Ashraf Usmani
Price: 100/-","Categories: Books Under 750PKR, Islam U, Islamic Books, Urdu Literature",no-tag,no-rating
Yeh Tere Purasrar Banday,no-description,"Categories: Books Under 750PKR, Islam U, Islamic Books, Mix, Urdu Literature",no-tag,no-rating
Zard Kaghaz-زرد کاغذ,"Author: Komal Zeeshan
Pages: 311
Price: 1000/-","Categories: Gufhtugu Publications, Islamic Books, Komal Zeeshan, Mix, Novel U, Our Authors, Urdu Literature",Tag: novel book,no-rating
Zikar e Mateen bama Tazkara Mubeen,Author: Hafiz Muhammad Akbar Shah,"Categories: Books Under 750PKR, Islam U, Islamic Books, Urdu Literature",no-tag,no-rating
Zuban ki Hifazat,"Author: Molana Mufti Muhammad Ashiq
Price: 140/-",Category: Islamic Books,no-tag,no-rating
Zubdat Al Maqamat,"Author: Khawaja Muhammad Hashim Kashmi
Price: 700/-","Categories: Biography U, Islam U, Islamic Books, Urdu Literature",no-tag,no-rating
پارلیمنٹ میں قادیانی شکست,"Author: Molana Allah Wasaya
Pages: 330
Price: 500/-","Categories: Books Under 750PKR, Islamic Books, Mix",no-tag,no-rating
درود و سلام کی بہاریں,no-description,"Categories: Books Under 750PKR, Islamic Books, Mix, Uncategorized1",no-tag,no-rating
ڈاکٹر ذاکر نائیک کے فیصلہ کن مناظرے,no-description,"Categories: Islamic Books, Mix",no-tag,no-rating
سکینۃاولیاء,no-description,"Categories: Books Under 750PKR, Islamic Books",no-tag,no-rating
شیخ سعدی کی باتیں,no-description,"Categories: Books Under 750PKR, Islamic Books, Mix, Uncategorized1",no-tag,no-rating
